0,1
"the seventeenth to Joshbekashah, his sons and relatives 12","ubg’ icumi n’indwi bgerekana Yoshibekasha n’abigishwa biwe na bagenzi biwe, bose na bose bār’ icumi na babiri;"
"Hurai from the ravines of Gaash, Abiel the Arbathite,","na Urayi wo ku migezi y’i Gashi, na Abiyeli w’i Arubati;"
"Wail, you ships of Tarshish; your fortress is destroyed!","Boroga, mwa māto y’i Tarushishi: kukw igihome canyu gisanganguwe."
Caleb’s concubine Maakah was the mother of Sheber and Tirhanah.,"Kandi Mayaka, incoreke ya Kalebu, Kalebu amuvyarako Sheberi na Tiruhana."
“Their feet are swift to shed blood;,Ibirenge vyabo vyihutira kuvisha amaraso.
"Hear what the Lord says to you, people of Israel.","Ni mwumve ijambo Uhoraho ababgira, yemwe ab’ inzu ya Isirayeli:"
"Simeon took him in his arms and praised God, saying:","aramwākira, aramukikira, ashima Imana,"
At once they left their nets and followed him.,"Baca bareka insenga, baramukurikira."
Benaiah son of Jehoiada—commander in chief; Zadok and Abiathar—priests;,Benaya mwene Yehoyada yar’ umugabisha w’ ingabo; Sadoki na Abiyatari ni bo bar’ abaherezi;
"“Teacher, which is the greatest commandment in the Law?”","ati Mwigisha, ibgirizwa risumba ayandi mu vyagezwe n’irihe?"
"Jehud, Bene Berak, Gath Rimmon,","n’i Yehudi n’i Beneberake n’i Gati‐rimoni,"
Go rather to the lost sheep of Israel.,Ariko muje mu ntama zazimiye zo mu muryango wa Isirayeli.
"The Lord also said to Moses,","Uhoraho abarira Mose,"
And he kept on preaching in the synagogues of Judea.,Nukw avugira ijambo ry’Imana mu masinagogi y’i Galilaya.
His roots dry up below and his branches wither above.,"Imizi yiwe izokwumira hasi, N’ishami ryiwe rizokabiranira hejuru."
"The Lord said to Moses,","Uhoraho abarira Mose,"
"We will make you earrings of gold, studded with silver.","Tuzogutsibira ibitsibo vy’izahabu, Birimw’ intabonwa z’ifeza."
"from the tribe of Judah, Caleb son of Jephunneh;",Mu muryango wa Yuda hatumwa Kalebu mwene Yefune.
Then Zophar the Naamathite replied:,"Maze Zofari w’i Nayama arishura,"
"Barkos, Sisera, Temah,","no mu ba Barikosi, no mu ba Sisera, no mu ba Tema,"
Isaac lived a hundred and eighty years.,Imisi Isaka yamaze n’imyaka ijana na mirongumunani.
"The sons of Kohath: Amram, Izhar, Hebron and Uzziel.",Bene Kohati ni Amuramu na Isihari na Heburoni na Uziyeli.
"Ophir, Havilah and Jobab. All these were sons of Joktan.",na Ofiru na Havila na Yobabu; abo bose ni bene Yokitani.
"I thought, ‘Age should speak; advanced years should teach wisdom.’","Naravuze, nt’ Abo ha mbere ni bo bakwiye kuvuga, Nt’ Abamaze imyaka myinshi ni bo bakwiye kwigisha ubgenge."
"Reuben, Simeon, Levi and Judah;","Reyubeni, na Simeyoni, na Lewi, na Yuda,"
"Ephron answered Abraham,","Efuroni yishura Aburahamu,"
and he began to teach them. He said:,"Yanzika kuvuga, arabigisha,"
"the fourth to Izri, his sons and relatives 12","ubga kane bgerekana Isuri n’ abigishwa biwe na bagenzi biwe, bose na bose bār’ icumi na babiri;"
"The Lord said to Moses,","Uhoraho abarira Mose,"
"but because Jesus lives forever, he has a permanent priesthood.","arik’ uyo we, kuko yamah’ ibihe bidashira, afise ubuherezi budakūrwaho."
of Ater (through Hezekiah) 98,"Abo mu ba Ateri, bo mu muryango wa Hezekiya, ni mirongwicenda n’umunani."
Seven days passed after the Lord struck the Nile.,"Uhoraho yononye uruzi, hashira imisi ndwi."
"of Joiarib’s, Mattenai; of Jedaiah’s, Uzzi;",mu ba Yoyaribu ni Matenayi; mu ba Yedaya ni Uzi;
“Stolen water is sweet; food eaten in secret is delicious!”,"At’ Amazi y’amībano araryoshe, N’indya zirīrwa mu mpisho ziranezereye."
"The Lord said to Moses,","Uhoraho abarira Mose,"
Jehoshaphat son of Paruah—in Issachar;,na Yehoshafati mwene Paruwa yatoza ivy’ Abisakari;
"Starting from the beginning, Peter told them the whole story:","Maze Petero aratangura, abibasobanurira uko bikurikirana,"
“Their mouths are full of cursing and bitterness.”,"Akanwa kabo kuzuye ukuvuma no kujingitwa,"
"Your prophets, Israel, are like jackals among ruins.","Yemwe Bisirayeli, ba kamenyi banyu bameze nk’imbgebge zo mu bitongozi!"
"he fled naked, leaving his garment behind.","abatāna impuzu yiwe, ahunga amēnya."
"Noah had three sons: Shem, Ham and Japheth.","Yavyaye abahungu batatu, Shemu na Hamu na Yafeti."
"But how Esau will be ransacked, his hidden treasures pillaged!",Ewe kuntu ivya Esau bisesanguwe! Itunga ryiwe ryari rinyegejwe ukuntu risokorowe!
"Lebana, Hagaba, Shalmai,","no mu ba Lebana, no mu ba Hagaba, no mu ba Salimayi,"
"There are different kinds of service, but the same Lord.","Kandi har’ amabango menshi, arik’ Umwami n’umwe."
"Elishama, Eliada and Eliphelet.",na Elishama na Eliyada na Elifeleti.
"the eighteenth to Hanani, his sons and relatives 12","ubg’ icumi n’umunani bgerekana Hanani n’abigishwa biwe na bagenzi biwe, bose na bose bār’ icumi na babiri;"
Once more the Philistines raided the valley;,Bukeye Abafilisitiya basubira gusagaza ubugira kabiri kur’ uwo mwonga nyene.
but they were kept from recognizing him.,Arikw amaso yabo atabgamw’ uruhuni ngo ntibamumenye.
"“Ataroth, Dibon, Jazer, Nimrah, Heshbon, Elealeh, Sebam, Nebo and Beon—","bati Ataroti n’i Diboni n’i Yazeri n’i Nimura n’i Heshiboni n’i Eleyale n’i Sebamu n’i Nebo n’i Beyoni,"
“Listen then to what the parable of the sower means:,Nuko mweho ni mutahure umugani w’umubivyi.
"These were the clans of Naphtali; those numbered were 45,400.","Abo ni bo bābayemw’ amazu y’aba Nafutali, nk’ukw amazu yabo ari: abāharūwe bo muri bo bār’ ibihumbi mirongwine na bitanu n’amajana ane."
"Israel cries out to me, ‘Our God, we acknowledge you!’","Bazontakambira, bati Mana yacu, twebge Abisirayeli turakuzi."
They made upright frames of acacia wood for the tabernacle.,"Abāza imbaho mu giti c’ umushita zo guhagarika iryo hema ry’imbere, arazishinga."
"The number from the tribe of Simeon was 59,300.",abāharūwe bo mu muryango wa Simeyoni baba ibihumbi mirongwitanu n’ icenda n’amajana atatu.
"Six days you shall labor and do all your work,",Mu misi itandatu az’ abe ari yo ukoreramw’ ibikorwa vyawe vyose:
This is why “it was credited to him as righteousness.”,Ni co catumye bimuharūrwako nk’ukugororoka.
for God’s gifts and his call are irrevocable.,Kukw ingabire z’Imana no guhamagara kwayo itavyicuza.
This is the law Moses set before the Israelites.,"Ibi ni vyo vyagezwe Mose yashize imbere y’Abisirayeli,"
Anyone who welcomes them shares in their wicked work.,kuk’ ūzomuha ikāze azoba afatanije na we mu bikorwa vyiwe bibi.
“Do not allow a sorceress to live.,Umurozikazi ntimuze mumureke ngw abeho.
"the twenty-second to Giddalti, his sons and relatives 12","ubga mirongwibiri na kabiri bgerekana Gidaliti n’abigishwa biwe na bagenzi biwe, bose na bose bār’ icumi na babiri;"
"When Azubah died, Caleb married Ephrath, who bore him Hur.","Azuba apfuye, Kalebu yābīra Efurata, bavyarana Huri."
"Let us not become conceited, provoking and envying each other.","Ntitwifate uko tutari, ngo twandurutsanye, tugiriranire ishari."
and she became pregnant and bore him a son.,"Biluha asama inda, avyarana na Yakobo umuhungu."
"The whole town gathered at the door,",Igisagara cose gikoranira kw irembo.
"Pray that this will not take place in winter,",kandi muze musenge kugira ngo ntibize bibe mu rushana.
"Now Bethany was less than two miles from Jerusalem,",I Betaniya hāri hafi y’i Yerusalemu nka stadiyo cumi na zitanu.
Then the Lord showed me four craftsmen.,Maz’ Uhoraho anyereka abacuzi bane.
"Kedemoth and Mephaath, together with their pasturelands;","na Kedemoti na Mefati, bo n’amaragiro bigendanye;"
"Uzza, Paseah, Besai,","no mu ba Uza, no mu ba Paseya, no mu ba Besayi,"
The voice of the Lord strikes with flashes of lightning.,Ijwi ry’Uhoraho rishwaza ibirimi vy’umuriro.
"The number from the tribe of Reuben was 46,500.",abāharūwe bo mu muryango wa Reyubeni baba ibihumbi mirongwine na bitandatu n’amajana atanu.
"Jaala, Darkon, Giddel,","no mu ba Yahala, no mu ba Darikoni, no mu ba Gideli,"
for each one should carry their own load.,Kuk’ umuntu wese azokwiyikorerera uwiwe mutwaro.
I will refresh the weary and satisfy the faint.”,"Kuko nashubije intege mu mutima urushe, n’umutima udendebukiwe nkawuhēmbūra."
"Obal, Abimael, Sheba,","na Ebali na Abimayeli na Sheba,"
Then the word of the Lord came to him:,"Maz’ ijambo ry’Uhoraho rimuzako,"
"counted by clans, were 2,750.","Abāharūwe bo muri bo, nk’ukw imiryango yabo iri, baba ibihumbi bibiri n’amajana ndwi na mirongwitanu."
"Jesus said to him, “Shall I come and heal him?”","Aramubgira, ati Ndaje kumukiza."
The word of the Lord came to me:,"Ijambo ry’Uhoraho rinzako,"
The sons of Moses: Gershom and Eliezer.,Bene Mose bāri Gerushomu na Eliyezeri.
"Hodiah, Bani and Beninu.",na Hodiya na Bani na Beninu.
"Mishma, Dumah, Massa, Hadad, Tema,","na Mishima na Duma na Masa na Hadadi na Tema,"
"from the tribe of Simeon, Shaphat son of Hori;",Mu muryango wa Simeyoni hatumwa Shafati mwene Hori.
"He has helped his servant Israel, remembering to be merciful","Yatabaye Isirayeli umusavyi wayo, Maze ngw imbabazi zayo izibuke,"
He leads rulers away stripped and makes fools of judges.,"Ishorera abajanama ar’ inyagano, N’abacamanza ibahindura ibipfu."
But wisdom is proved right by all her children.”,Kand’ ubgenge burangwa ko bugororotse n’abana babgo bose.
"Pashhur, Amariah, Malkijah,","na Pashuri na Amariya na Malakiya,"
I heard the wheels being called “the whirling wheels.”,Kand’ ayo makurudumu yitwa Nyawizinguriza: yiswe artyo numva.
"For we live by faith, not by sight.","kuko tugenda turōngōrwa n’ukwizera, ntiturōngōrwa n’ivyo tubona —"
"from Gad, Eliasaph son of Deuel;",mu ba Gadi ni Eliyasafu mwene Duweli;
He said this while teaching in the synagogue in Capernaum.,Ivyo yabivugiye mw isinagogi yigisha i Kaperinawumu.
"These were the clans of Simeon; those numbered were 22,200.",Ayo ni yo mazu y’Abasimeyoni: bose bār’ ibihumbi mirongwibiri na bibiri n’amajana abiri.
Therefore do not be partners with them.,Nuko ntimugafatanye na bo;
"the sixth to Bukkiah, his sons and relatives 12","ubga gatandatu bgerekana Bukiya n’abigishwa biwe na bagenzi biwe, bose na bose bār’ icumi na babiri;"
"After Ahab’s death, Moab rebelled against Israel.","Ahabu amaze gutanga, Abanyamowabu bagarariza Abisirayeli."
(Asher had a daughter named Serah.),Umukobga wa Asheri yitwa Sera.
"Ephraim is oppressed, trampled in judgment, intent on pursuing idols.","Efurayimu arahahajwe, avungavunzwe n’iteka aciriweko, kuko yahurumbiye inyuma y’ibinyoma."
"Also from the tribe of Dan they received: Eltekeh, Gibbethon,","Ku vy’umuryango w’ Abadani babaha Eliteke n’i Gibetoni,"
Leah’s servant Zilpah bore Jacob a second son.,Maze Zilupa incoreke ya Leya avyarana na Yakobo umuhungu wa kabiri.
"Today, in the month of Aviv, you are leaving.",Uyu musi muviriyeyo n’uwo mu kwezi kwa Abibu.
Then Abram set out and continued toward the Negev.,"Nuko Aburamu akomeza kugenda aratāhīra, yerekeye i Negebu."
"And they stayed continually at the temple, praising God.",bama mu rusengero ubudasība bashima Imana.
"and his followers, Gabbai and Sallai—928 men.","hamwe na Gebayi na Salayi, bose na bose bar’ amajana cenda na mirongwibiri n’umunani."
They left Makheloth and camped at Tahath.,"Bavudukayo, basagaza i Tahati."
Moab will be broken; her little ones will cry out.,I Mowabu haratikiye; abana baho bumvikanisha urwānāga.
"Jetur, Naphish and Kedemah. These were the sons of Ishmael.",na Yeturi na Nafishi na Kedema; abo ni bo bana ba Ishimayeli.
of Gibbar 95,Ab’i Gibari ni mirongwicenda na batanu.
After the flood Noah lived 350 years.,"Wa mwuzure uhise, Nowa amara imyaka amajana atatu na mirongwitanu."
For the ear tests words as the tongue tastes food.,Kuk’ ugutwi kurobanura amajambo Nk’ukw akanwa kumviriza ivyo kurya.
The last enemy to be destroyed is death.,Urupfu ni we mumenja w’imperēra azorandurwa.
and do not give the devil a foothold.,kandi ntimuhe wa Murwanizi icicaro.
"to those in Hormah, Bor Ashan, Athak","n’ab’i Horuma, n’ab’i Korashani, n’ab’i Ataki;"
"“Do not judge, or you too will be judged.","Ntimugahinyurire mu mitima yanyu, namwe mukazohinyurwa."
of Harim 320,Ab’i Harimu n’ amajana atatu na mirongwibiri.
"On that same day the Lord told Moses,","Kur’ uwo musi nyene Uhoraho abarira Mose,"
which you have prepared in the sight of all nations:,"Ako wateguye mu maso y’amoko yose,"
Better a little with righteousness than much gain with injustice.,Ibike birimw’ ubugororotsi Biruta inyungu nyinshi zirimwo kugabitanya.
to whom be glory for ever and ever. Amen.,Icubahiro kibe icayo ibihe bitazoshira. Amen.
of Adin 454,Abo mu ba Adini n’amajana ane na mirongwitanu na bane.
"Ain, Rimmon, Ether and Ashan—four towns and their villages—","hāri na Ayini na Rimona na Eteri na Ashani: ivyo na vyo vyari bine, bifise imihana ibikūkira;"
"Shammoth the Harorite, Helez the Pelonite,","na Shamoti w’i Harori, na Helezi w’i Peloni;"
"Hapharaim, Shion, Anaharath,","n’i Hafarayimu n’i Shiyoni n’i Anaharati,"
"Shemaiah, Joiarib, Jedaiah,","na Shemaya na Yoyaribu na Yedaya,"
So the Israelites stripped off their ornaments at Mount Horeb.,"Nukw Abisirayeli biyambura utugenegene twabo, uhereye bakiva ku musozi Horebu, no mu rundi rugendo rwabo rwose."
The word of the Lord came to me:,"Ijambo ry’Uhoraho rinzako,"
"from the tribe of Issachar they received Kedesh, Daberath,","ku vy’umuryango w’Abisakari babaha Kedeshi na Daberati,"
Rise! Let us go! Here comes my betrayer!”,"Ni muvyuke, tugende: eh’ ūnguze ari hafi."
"It has no commander, no overseer or ruler,","Naho kitagira umucamanza, Cank’ umubgiriza cank’ ūganza,"
"and for a swelling, a rash or a shiny spot,","ar’ igishundu, ar’ ibintu bitongangiye, ar’ ikibibi,"
"Arvadites, Zemarites and Hamathites. Later the Canaanite clans scattered",n’Abaruvadi n’Abasemari n’Abahamati: hanyuma imiryango y’Abanyakanani igenda irakwira.
"Shamsherai, Shehariah, Athaliah,","Kandi Shamusherayi na Shehariya na Ataliya,"
"Kiriathaim, Sibmah, Zereth Shahar on the hill in the valley,","n’i Kiriyatayimu n’i Sibuma, n’i Sereti-shahari hubatswe ku musozi wo mu kiyaya,"
The Lord spoke to me again:,"Uhoraho yongera kumbarira,"
So there was great joy in that city.,Haba umunezero mwinshi mur’ ico gisagara.
“You shall have no other gods before me.,Ntukagire izindi mana umbangikanya.
and forty silver bases—two under each frame.,na zo azicurira ibitereko vyazo mirongwine mw ifeza: ibitereko bibiri‐bibiri vyo kuja musi y’urubaho rumwe‐rumwe.
Again the word of the Lord came to me:,"Nukw ijambo ry’Uhoraho rinzako,"
"in Hazar Shual, in Beersheba and its settlements,","n’i Hasari‐shuwali n’i Beri‐sheba no mu bisagara bihakūkira,"
The farmer sows the word.,Umubivyi abiba ijambo ry’Imana.
“Do not make any idols.,Ntimuze mwironderere ibigirwamana mubivugutiye mu nkero.
